ID,acname,acqualifier,acvalue,Smiles,Source,dois,standardized,pIC50,z_score
118224353,IC50,=,3.6E-09,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CCC(CC5)F)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCC(F)CC3)co2)ccn1,8.4437,0.877323822
122699987,IC50,=,3.6E-09,C1CCN(CC1)C2=NC3=C(C=C2NC(=O)C4=COC(=N4)N5CC[C@@H](C5)O)OC(=N3)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCCC1)c1coc(N2CCC(O)C2)n1,8.4437,0.877323822
90154381,IC50,=,3.6E-09,CC1=CC(=CN=C1NC2=NC=C(C(=C2)NC(C)C)C(=O)NC[C@H](C(C)(C)O)F)C#N,pubchem,10.1021/jm5016044,Cc1cc(C#N)cnc1Nc1cc(NC(C)C)c(C(=O)NCC(F)C(C)(C)O)cn1,8.4437,0.877323822
118414733,IC50,=,3.7E-09,C[C@@H]1[C@H](C(=O)N[C@@H]1COC2=NC=CC3=CC(=C(C=C32)OC)C(=O)N)C,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3NC(=O)C(C)C3C)nccc2cc1C(N)=O,8.4318,0.867650768
155590341,IC50,=,3.7E-09,CC(C)NC1=C2C=C(SC2=NC=C1C(=O)NC3CCC(CC3)NC(=O)C)C4=CN=CS4,pubchem,10.1021/acsmedchemlett.1c00147,CC(=O)NC1CCC(NC(=O)c2cnc3sc(-c4cncs4)cc3c2NC(C)C)CC1,8.4318,0.867650768
155590271,IC50,=,3.8E-09,CC(C)NC1=C2C=C(SC2=NC=C1C(=O)NC[C@H](C(C)(C)O)F)C3=CNC(=O)C=C3,pubchem,10.1021/acsmedchemlett.1c00147,CC(C)Nc1c(C(=O)NCC(F)C(C)(C)O)cnc2sc(-c3ccc(=O)[nH]c3)cc12,8.4202,0.858221573
168275073,IC50,=,0.000000004,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)CC(F)F)NC4=CN(N=C4)C5CC6(C5)CN(C6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(CC(F)F)ccc5n4)cn3)C2)C1,8.3979,0.840094758
168277753,IC50,=,0.000000004,CN1C2=C(C=N1)N=C(N=C2N[C@@H]3[C@@H]4C[C@H]([C@@H]3C(=O)N)C=C4)NC5=CC=CC(=C5)C(=O)N6CCCC6,pubchem,10.1016/j.bmcl.2022.128900,Cn1ncc2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c21,8.3979,0.840094758
168290021,IC50,=,0.000000004,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C=NN4)C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2[nH]ncc12,8.3979,0.840094758
122181638,IC50,=,0.000000004,CN1C=C(C(=N1)C(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4O,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4O)nc23)c(C(F)F)n1,8.3979,0.840094758
168285795,IC50,=,0.000000004,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4CC4)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C5CC5)ccc4n3)cn2)CC1,8.3979,0.840094758
163201218,IC50,=,0.000000004,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=CN=CN=C4)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5cncnc5)ccc4n3)cn2)CC1,8.3979,0.840094758
137659870,IC50,=,0.000000004,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)NN=C4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3[nH]ncc3c2)cc1NC(c1ccccc1)C(O)CO,8.3979,0.840094758
132256191,IC50,=,0.000000004,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=CC=C6F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccccc1F,8.3979,0.840094758
117885751,IC50,=,0.000000004,CN(C)C1=CC=C(C=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=CN=C5,pubchem,10.1016/j.bmcl.2015.05.097,CN(C)c1ccc(Nc2ncc(-c3nc4cnccc4s3)c(NC3CC(CO)C(O)C3O)n2)cc1,8.3979,0.840094758
168277205,IC50,=,0.000000004,CN1C=CC2=C1C(=NC(=N2)NC3=CC=CC(=C3)C(=O)N4CCCC4)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,Cn1ccc2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c21,8.3979,0.840094758
51081024,IC50,=,0.000000004,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,bindingdb,10.1021/ml400206q,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(NC4CCC(O)CC4)n3)sc2c1,8.3979,0.840094758
133107904,IC50,=,0.000000004,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCC(CC4)C(=O)N,pubchem,10.1016/j.bmc.2018.01.008,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCC(C(N)=O)CC4)c23)CC1,8.3979,0.840094758
168279549,IC50,=,0.000000004,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)CC(F)F)NC4=CN(N=C4)[C@H]5C[C@H]6C[C@@H]5CN6C,pubchem,10.1016/j.bmc.2022.116729,CN1CC2CC1CC2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,8.3979,0.840094758
168279027,IC50,=,0.000000004,C[C@@H](CF)N1C=CC2=C(C1=O)C(=NC(=N2)NC3=CN(N=C3)C4CCN(CC4)C)NC5(CC5)C,pubchem,10.1016/j.bmc.2022.116729,CC(CF)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,8.3979,0.840094758
118462026,IC50,=,0.000000004,CC1=CC(=CC(=N1)C)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC(=CS4)C5=CC=CC=C5,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(NC3CC(CO)C(O)C3O)n2)cc(C)n1,8.3979,0.840094758
25169381,IC50,=,0.000000004,C1CNCCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2008.04.042,N#Cc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,8.3979,0.840094758
118172833,IC50,=,0.000000004,CC(C)OC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C,pubchem,10.1021/acs.jmedchem.3c01714,CC(C)Oc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,8.3979,0.840094758
90155293,IC50,=,4.1E-09,CC(C)NC1=CC(=NC=C1C(=O)NCCC(C)(C)O)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCC(C)(C)O,8.3872,0.831397138
168290809,IC50,=,4.1E-09,CC(C)N1C2=C(C=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)N(C=C4)C)C=N1,pubchem,10.1016/j.bmcl.2022.128900,CC(C)n1ncc2ccc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4c(ccn4C)n3)cc21,8.3872,0.831397138
90155107,IC50,=,4.3E-09,CC(C)NC1=CC(=NC=C1C(=O)NCC(C(C)(C)O)(F)F)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCC(F)(F)C(C)(C)O,8.3665,0.814570901
164887527,IC50,=,4.3E-09,CC(C)N1C2=C(C=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)N(C=C4)C(F)F)C=N1,pubchem,10.1016/j.bmcl.2022.128900,CC(C)n1ncc2ccc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4c(ccn4C(F)F)n3)cc21,8.3665,0.814570901
118224150,IC50,=,4.5E-09,COC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CCCCC5)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,COc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)co2)ccn1,8.3468,0.798557526
118414671,IC50,=,4.6E-09,CC(C)OC1=C(C=C2C=CN=C(C2=C1)OC[C@@H]3CCC(=O)N3)C(=O)N,pubchem,10.1021/acs.jmedchem.7b00231,CC(C)Oc1cc2c(OCC3CCC(=O)N3)nccc2cc1C(N)=O,8.3372,0.790754054
90155577,IC50,=,4.7E-09,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1021/acsmedchemlett.0c00082,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(c1ccccc1)C(O)CO,8.3279,0.783194441
155590273,IC50,=,4.8E-09,CC(C)NC1=C2C=C(SC2=NC=C1C(=O)NC[C@H](C(C)(C)O)F)C3=CC=NC=C3,pubchem,10.1021/acsmedchemlett.1c00147,CC(C)Nc1c(C(=O)NCC(F)C(C)(C)O)cnc2sc(-c3ccncc3)cc12,8.3188,0.775797399
118414128,IC50,=,4.8E-09,COC1=C(C=C2C=CN=C(C2=C1)OC[C@@H]3[C@H]4C[C@H]4C(=O)N3)C(=O)N,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3NC(=O)C4CC34)nccc2cc1C(N)=O,8.3188,0.775797399
155556888,IC50,=,0.000000005,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)N=C(C=C3)C#N,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C#N)nc34)CC2)CC1,8.301,0.761328462
132256209,IC50,=,0.000000005,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CN=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cncc(F)c1,8.301,0.761328462
166628522,IC50,=,0.000000005,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CSC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccsc1,8.301,0.761328462
118224356,IC50,=,0.000000005,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CCCCC5)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)co2)ccn1,8.301,0.761328462
131839619,IC50,=,0.000000005,C1CC(CCC1NC2=NC=NC3=C2C(=CN3)C4CCOCC4)N5CCOCC5,pubchem,10.1021/acs.jmedchem.7b01290,c1nc(NC2CCC(N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,8.301,0.761328462
171344056,IC50,=,0.000000005,CC1=NC=NC=C1C2=NC3=C(C=C2)N=C(N=C3OC4(CC4)C)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2020.115815,Cc1ncncc1-c1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(OC3(C)CC3)c2n1,8.301,0.761328462
118173098,IC50,=,0.000000005,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,8.301,0.761328462
137642189,IC50,=,0.000000005,CC(C)C1=CNC2=C1C(=NC=N2)NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmc.2018.01.008,CC(C)c1c[nH]c2ncnc(NC3CCC(N(C)C)CC3)c12,8.301,0.761328462
68357884,IC50,=,0.000000005,CC1=CN=C(C=C1)N2C(=CC(=N2)N3CCN(CC3)C)NC(=O)C4=C5N=CC=CN5N=C4,pubchem,10.1021/acsmedchemlett.5b00106,Cc1ccc(-n2nc(N3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,8.301,0.761328462
166635994,IC50,=,0.000000005,CN1CCN(CC1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(C(=O)c2cccc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)c2)CC1,8.301,0.761328462
137635761,IC50,=,0.000000005,CC1=CNC2=C1C(=NC=N2)NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmc.2018.01.008,Cc1c[nH]c2ncnc(NC3CCC(N(C)C)CC3)c12,8.301,0.761328462
168297677,IC50,=,0.000000005,CC1=C2C(=NN1)N=C(N=C2N[C@@H]3[C@@H]4C[C@H]([C@@H]3C(=O)N)C=C4)NC5=CC(=CC(=C5)F)N6CCOCC6,pubchem,10.1016/j.bmcl.2022.128900,Cc1[nH]nc2nc(Nc3cc(F)cc(N4CCOCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c12,8.301,0.761328462
168274422,IC50,=,0.000000005,CN1C=CC2=C(C1=O)C(=NC(=N2)NC3=CN(N=C3)C)NC4CCC(CC4)N5CCN(CC5)C(=O)OC,pubchem,10.1016/j.bmc.2022.116729,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccn(C)c(=O)c34)CC2)CC1,8.301,0.761328462
44448941,IC50,=,0.000000005,C1CNCCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)C(=O)N,pubchem,10.1016/j.bmcl.2008.04.042,NC(=O)c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,8.301,0.761328462
122196063,IC50,=,0.000000005,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=CC=C3N2N=C(C=C3)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1016/j.bmcl.2015.09.028,Cn1cc(NC(=O)c2ccc3ccc(NC4CCCCC4N)nn23)c(C(F)(F)F)n1,8.301,0.761328462
168277848,IC50,=,0.000000005,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=CC=CC=C4C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2ccccc12,8.301,0.761328462
137634466,IC50,=,0.000000005,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)C#N,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1NC(c1ccccc1)C(O)CO,8.301,0.761328462
168297479,IC50,=,0.000000005,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NC=N4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2[nH]cnc12,8.301,0.761328462
137634304,IC50,=,0.000000005,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)NC(=O)C4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3[nH]c(O)cc3c2)cc1NC(c1ccccc1)C(O)CO,8.301,0.761328462
155542370,IC50,=,0.000000005,CC1=NC2=C(C=C1)N=C(N=C2NC3CCC(CC3)N4CCN(CC4)C(=O)OC)NC5=CN(N=C5)C,pubchem,10.1016/j.bmc.2022.116729,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C)nc34)CC2)CC1,8.301,0.761328462
168294860,IC50,=,0.000000005,CC(C)N1C=CC2=C(C1=O)C(=NC(=N2)NC3=CN(N=C3)C4CCN(CC4)C)NC5(CC5)C,pubchem,10.1016/j.bmc.2022.116729,CC(C)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,8.301,0.761328462
90155042,IC50,=,5.2E-09,CC(C)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)NC2=CC3=CC=NN3C=C2,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccn3nccc3c2)ncc1C(=O)NCC(F)C(C)(C)O,8.284,0.747509813
155590353,IC50,=,5.2E-09,CC(C)NC1=C2C=C(SC2=NC=C1C3=CN(N=N3)CCCO)C4=CNC(=O)C=C4,pubchem,10.1021/acsmedchemlett.1c00147,CC(C)Nc1c(-c2cn(CCCO)nn2)cnc2sc(-c3ccc(=O)[nH]c3)cc12,8.284,0.747509813
90134560,IC50,=,5.3E-09,CC(C)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)NC2=NC=C(C=N2)C#N,pubchem,10.1021/jm5016044,CC(C)Nc1cc(Nc2ncc(C#N)cn2)ncc1C(=O)NCC(F)C(C)(C)O,8.2757,0.740763061
90155093,IC50,=,5.6E-09,CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC2)NC3=NC4=C(C=C3)C=NC=C4)F)O,pubchem,10.1021/jm5016044,CC(C)(O)C(F)CNC(=O)c1cnc(Nc2ccc3cnccc3n2)cc1NC1CC1,8.2518,0.721335667
148115312,IC50,=,5.7E-09,CN1CCC(CC1)N2C=C3C=C(C=C(C3=N2)OC)NC(=O)C4=NC(=CC=C4)C(F)(F)F,pubchem,10.1016/j.bmcl.2020.127686,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(C3CCN(C)CC3)nc12,8.2441,0.715076633
156013713,IC50,=,5.7E-09,CC(C)NC1=CC(=NC=C1C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,8.2441,0.715076633
118414437,IC50,=,5.9E-09,COC1=CC2=C(C=CN=C2C=C1C(=O)N)OC[C@@H]3CCC(=O)N3,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3CCC(=O)N3)ccnc2cc1C(N)=O,8.2291,0.702883707
122181633,IC50,=,0.000000006,CN1C=C(C(=N1)C2=NN=CO2)NC(=O)C3=C4N=C(C=CN4N=C3)N[C@@H]5CCCC[C@@H]5N,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4N)nc23)c(-c2nnco2)n1,8.2218,0.696949817
122181676,IC50,=,0.000000006,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N4CC[C@@H]([C@H](C4)N)F,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(N4CCC(F)C(N)C4)nc23)c(C(F)(F)F)n1,8.2218,0.696949817
25169380,IC50,=,0.000000006,COC1=CN2C(=NC=C2C3=NC(=CC=C3)NC4CCNCC4)C=C1,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,8.2218,0.696949817
168278537,IC50,=,0.000000006,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2cc[nH]c12,8.2218,0.696949817
155549539,IC50,=,0.000000006,CC(C#N)C1=NC2=C(C=C1)N=C(N=C2NC3CCC(CC3)N4CCN(CC4)C(=O)OC)NC5=CN(N=C5)C,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)C#N)nc34)CC2)CC1,8.2218,0.696949817
25169382,IC50,=,0.000000006,C1C(CN1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,pubchem,10.1016/j.bmcl.2008.04.042,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,8.2218,0.696949817
137660846,IC50,=,0.000000006,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCCC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCCC4)c23)CC1,8.2218,0.696949817
131839618,IC50,=,0.000000006,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCOCC4,pubchem,10.1016/j.bmc.2018.01.008,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,8.2218,0.696949817
132256201,IC50,=,0.000000006,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6CC6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1C1CC1,8.2218,0.696949817
118172658,IC50,=,0.000000006,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,8.2218,0.696949817
122181628,IC50,=,0.000000006,CN1C=C(C(=N1)COC)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1021/acsmedchemlett.5b00107,COCc1nn(C)cc1NC(=O)c1cnn2ccc(NC3CCCCC3N)nc12,8.2218,0.696949817
118453721,IC50,=,0.000000006,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)NC5=CN=CN=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cncnc3)ncc2-c2nc3ccncc3s2)C(O)C1O,8.2218,0.696949817
166635754,IC50,=,0.000000006,CN1CCN(CC1)C2=NC=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(c2cc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)ccn2)CC1,8.2218,0.696949817
136983912,IC50,=,0.000000006,C1C[C@H](CNC1)NC2=C(C(=O)NC(=N2)N3CCN(CC3)C4=CN=CC=C4)C5=NC6=CC=CC=C6S5,pubchem,10.1021/jm5016044,O=c1[nH]c(N2CCN(c3cccnc3)CC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,8.2218,0.696949817
168292197,IC50,=,0.000000006,C1COCCN1C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)nc2ccsc12,8.2218,0.696949817
168281588,IC50,=,0.000000006,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=CN(N=N4)C)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5cn(C)nn5)ccc4n3)cn2)CC1,8.2218,0.696949817
162642971,IC50,=,6.5E-09,CCC1(CCCN(C1)C2=NC3=C(C=C2NC(=O)C4=COC(=N4)C5=CC(=NC=C5)C)OC(=N3)N6CCOCC6)O,pubchem,10.1021/acsmedchemlett.0c00255,CCC1(O)CCCN(c2nc3nc(N4CCOCC4)oc3cc2NC(=O)c2coc(-c3ccnc(C)c3)n2)C1,8.1871,0.668743517
171343973,IC50,=,0.000000007,CC1=NC(=NC=C1C2=NC3=C(C=C2)N=C(N=C3OC4(CC4)C)NC5=CN(N=C5)C6CCN(CC6)C)C,pubchem,10.1016/j.bmc.2020.115815,Cc1ncc(-c2ccc3nc(Nc4cnn(C5CCN(C)CC5)c4)nc(OC4(C)CC4)c3n2)c(C)n1,8.1549,0.642569371
117885730,IC50,=,0.000000007,COC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=CN=C5,pubchem,10.1016/j.bmcl.2015.05.097,COc1cc(Nc2ncc(-c3nc4cnccc4s3)c(NC3CC(CO)C(O)C3O)n2)ccn1,8.1549,0.642569371
44449126,IC50,=,0.000000007,COC1=CN2C(=NC=C2C3=NC(=CC=C3)NC4CNC4)C=C1,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,8.1549,0.642569371
